covariate_id,covariate_name,covariate_analysis_id
3003434704,measurement during day -30 through 0 days relative to index: Protein [Mass/volume] in Pleural fluid,704
3003469702,measurement during day -365 through 0 days relative to index: Bilirubin crystals [#/area] in Urine sediment by Microscopy high power field,702
3003469704,measurement during day -30 through 0 days relative to index: Bilirubin crystals [#/area] in Urine sediment by Microscopy high power field,704
3003551702,measurement during day -365 through 0 days relative to index: Influenza virus A Ag [Presence] in Throat,702
3003694702,measurement during day -365 through 0 days relative to index: ABO and Rh group [Type] in Blood,702
3003694704,measurement during day -30 through 0 days relative to index: ABO and Rh group [Type] in Blood,704
3003745702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Urine by Gram stain,702
3003745704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Urine by Gram stain,704
3003785702,measurement during day -365 through 0 days relative to index: Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,702
3003785704,measurement during day -30 through 0 days relative to index: Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,704
3004119702,measurement during day -365 through 0 days relative to index: Hemoglobin [Mass/volume] in Venous blood,702
3004119704,measurement during day -30 through 0 days relative to index: Hemoglobin [Mass/volume] in Venous blood,704
3004372702,measurement during day -365 through 0 days relative to index: Urate crystals amorphous [Presence] in Urine sediment by Light microscopy,702
3004372704,measurement during day -30 through 0 days relative to index: Urate crystals amorphous [Presence] in Urine sediment by Light microscopy,704
3004410702,measurement during day -365 through 0 days relative to index: Hemoglobin A1c/Hemoglobin.total in Blood,702
3004410704,measurement during day -30 through 0 days relative to index: Hemoglobin A1c/Hemoglobin.total in Blood,704
3004472702,measurement during day -365 through 0 days relative to index: Leukocytes [#/area] in Sputum by Microscopy high power field,702
3004472704,measurement during day -30 through 0 days relative to index: Leukocytes [#/area] in Sputum by Microscopy high power field,704
3004501702,measurement during day -365 through 0 days relative to index: Glucose [Mass/volume] in Serum or Plasma,702
3004501704,measurement during day -30 through 0 days relative to index: Glucose [Mass/volume] in Serum or Plasma,704
3004809702,measurement during day -365 through 0 days relative to index: Band form neutrophils/100 leukocytes in Blood,702
3004809704,measurement during day -30 through 0 days relative to index: Band form neutrophils/100 leukocytes in Blood,704
3004852702,measurement during day -365 through 0 days relative to index: Ammonium urate crystals [Presence] in Urine sediment by Light microscopy,702
3004852704,measurement during day -30 through 0 days relative to index: Ammonium urate crystals [Presence] in Urine sediment by Light microscopy,704
3004905702,measurement during day -365 through 0 days relative to index: Lipase [Enzymatic activity/volume] in Serum or Plasma,702
3004905704,measurement during day -30 through 0 days relative to index: Lipase [Enzymatic activity/volume] in Serum or Plasma,704
3005241702,measurement during day -365 through 0 days relative to index: Linezolid [Susceptibility] by Minimum inhibitory concentration (MIC),702
3005241704,measurement during day -30 through 0 days relative to index: Linezolid [Susceptibility] by Minimum inhibitory concentration (MIC),704
3005384702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Pleural fluid by Gram stain,702
3005384704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Pleural fluid by Gram stain,704
3005473702,measurement during day -365 through 0 days relative to index: Phosphate crystals amorphous [Presence] in Urine sediment by Light microscopy,702
3005473704,measurement during day -30 through 0 days relative to index: Phosphate crystals amorphous [Presence] in Urine sediment by Light microscopy,704
3005535702,measurement during day -365 through 0 days relative to index: ceFAZolin [Susceptibility] by Minimum inhibitory concentration (MIC),702
3005535704,measurement during day -30 through 0 days relative to index: ceFAZolin [Susceptibility] by Minimum inhibitory concentration (MIC),704
3005715702,measurement during day -365 through 0 days relative to index: Vancomycin [Mass/volume] in Serum or Plasma,702
3005715704,measurement during day -30 through 0 days relative to index: Vancomycin [Mass/volume] in Serum or Plasma,704
3005719702,measurement during day -365 through 0 days relative to index: IgG [Mass/volume] in Serum or Plasma,702
3005724702,measurement during day -365 through 0 days relative to index: B Ag [Presence] on Red Blood Cells,702
3005724704,measurement during day -30 through 0 days relative to index: B Ag [Presence] on Red Blood Cells,704
3005745702,measurement during day -365 through 0 days relative to index: Bacteria identified in Blood by Aerobe culture,702
3005745704,measurement during day -30 through 0 days relative to index: Bacteria identified in Blood by Aerobe culture,704
3005807702,measurement during day -365 through 0 days relative to index: Platelet function (closure time) collagen+EPINEPHrine induced [Time] in Blood,702
3006175702,measurement during day -365 through 0 days relative to index: Mucus [Presence] in Urine sediment by Light microscopy,702
3006175704,measurement during day -30 through 0 days relative to index: Mucus [Presence] in Urine sediment by Light microscopy,704
3006315702,measurement during day -365 through 0 days relative to index: Basophils [#/volume] in Blood,702
3006315704,measurement during day -30 through 0 days relative to index: Basophils [#/volume] in Blood,704
3006453702,measurement during day -365 through 0 days relative to index: Hepatitis B virus surface Ab [Presence] in Serum by Immunoassay,702
3006453704,measurement during day -30 through 0 days relative to index: Hepatitis B virus surface Ab [Presence] in Serum by Immunoassay,704
3006490702,measurement during day -365 through 0 days relative to index: Calcium oxalate crystals [Presence] in Urine sediment by Light microscopy,702
3006490704,measurement during day -30 through 0 days relative to index: Calcium oxalate crystals [Presence] in Urine sediment by Light microscopy,704
3006504702,measurement during day -365 through 0 days relative to index: Eosinophils/100 leukocytes in Blood,702
3006504704,measurement during day -30 through 0 days relative to index: Eosinophils/100 leukocytes in Blood,704
3006661702,measurement during day -365 through 0 days relative to index: Calcium [Mass/volume] in Urine,702
3006661704,measurement during day -30 through 0 days relative to index: Calcium [Mass/volume] in Urine,704
3006673702,measurement during day -365 through 0 days relative to index: Bacteria identified in Blood by Anaerobe culture,702
3006673704,measurement during day -30 through 0 days relative to index: Bacteria identified in Blood by Anaerobe culture,704
3006923702,measurement during day -365 through 0 days relative to index: Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,702
3006923704,measurement during day -30 through 0 days relative to index: Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,704
3007070702,measurement during day -365 through 0 days relative to index: Cholesterol in HDL [Mass/volume] in Serum or Plasma,702
3007070704,measurement during day -30 through 0 days relative to index: Cholesterol in HDL [Mass/volume] in Serum or Plasma,704
3007164702,measurement during day -365 through 0 days relative to index: IgA [Mass/volume] in Serum or Plasma,702
3007220702,measurement during day -365 through 0 days relative to index: Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,702
3007220704,measurement during day -30 through 0 days relative to index: Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,704
3007224702,measurement during day -365 through 0 days relative to index: Meropenem [Susceptibility] by Minimum inhibitory concentration (MIC),702
3007224704,measurement during day -30 through 0 days relative to index: Meropenem [Susceptibility] by Minimum inhibitory concentration (MIC),704
3007461702,measurement during day -365 through 0 days relative to index: Platelets [#/volume] in Blood,702
3007461704,measurement during day -30 through 0 days relative to index: Platelets [#/volume] in Blood,704
3007628702,measurement during day -365 through 0 days relative to index: Bicarbonate [Moles/volume] standard in Venous blood,702
3007628704,measurement during day -30 through 0 days relative to index: Bicarbonate [Moles/volume] standard in Venous blood,704
3007654702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Wound by Gram stain,702
3007654704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Wound by Gram stain,704
3007662702,measurement during day -365 through 0 days relative to index: Aztreonam [Susceptibility] by Minimum inhibitory concentration (MIC),702
3007662704,measurement during day -30 through 0 days relative to index: Aztreonam [Susceptibility] by Minimum inhibitory concentration (MIC),704
3007808702,measurement during day -365 through 0 days relative to index: Renin [Enzymatic activity/volume] in Plasma,702
3007808704,measurement during day -30 through 0 days relative to index: Renin [Enzymatic activity/volume] in Plasma,704
3008037702,measurement during day -365 through 0 days relative to index: Lactate [Moles/volume] in Venous blood,702
3008037704,measurement during day -30 through 0 days relative to index: Lactate [Moles/volume] in Venous blood,704
3008152702,measurement during day -365 through 0 days relative to index: Bicarbonate [Moles/volume] in Arterial blood,702
3008152704,measurement during day -30 through 0 days relative to index: Bicarbonate [Moles/volume] in Arterial blood,704
3008295702,measurement during day -365 through 0 days relative to index: Osmolality of Serum or Plasma,702
3008334702,measurement during day -365 through 0 days relative to index: Bacteria identified in Drain by Aerobe culture,702
3008582702,measurement during day -365 through 0 days relative to index: Bacteria identified in Aspirate by Aerobe culture,702
3008598702,measurement during day -365 through 0 days relative to index: Thyroxine (T4) free [Mass/volume] in Serum or Plasma,702
3008598704,measurement during day -30 through 0 days relative to index: Thyroxine (T4) free [Mass/volume] in Serum or Plasma,704
3008893702,measurement during day -365 through 0 days relative to index: Testosterone [Mass/volume] in Serum or Plasma,702
3008912702,measurement during day -365 through 0 days relative to index: Cefepime [Susceptibility] by Minimum inhibitory concentration (MIC),702
3008912704,measurement during day -30 through 0 days relative to index: Cefepime [Susceptibility] by Minimum inhibitory concentration (MIC),704
3009201702,measurement during day -365 through 0 days relative to index: Thyrotropin [Units/volume] in Serum or Plasma,702
3009201704,measurement during day -30 through 0 days relative to index: Thyrotropin [Units/volume] in Serum or Plasma,704
3009565702,measurement during day -365 through 0 days relative to index: Beta globulin/Protein.total in Urine by Electrophoresis,702
3009565704,measurement during day -30 through 0 days relative to index: Beta globulin/Protein.total in Urine by Electrophoresis,704
3009944702,measurement during day -365 through 0 days relative to index: Mycobacterium tuberculosis DNA [Presence] in Pleural fluid by NAA with probe detection,702
3009944704,measurement during day -30 through 0 days relative to index: Mycobacterium tuberculosis DNA [Presence] in Pleural fluid by NAA with probe detection,704
3009986702,measurement during day -365 through 0 days relative to index: Bacteria identified in Catheter tip by Culture,702
3009986704,measurement during day -30 through 0 days relative to index: Bacteria identified in Catheter tip by Culture,704
3010007702,measurement during day -365 through 0 days relative to index: Ciprofloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),702
3010007704,measurement during day -30 through 0 days relative to index: Ciprofloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),704
3010084702,measurement during day -365 through 0 days relative to index: C peptide [Mass/volume] in Serum or Plasma,702
3010084704,measurement during day -30 through 0 days relative to index: C peptide [Mass/volume] in Serum or Plasma,704
3010156702,measurement during day -365 through 0 days relative to index: C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method,702
3010156704,measurement during day -30 through 0 days relative to index: C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method,704
3010157702,measurement during day -365 through 0 days relative to index: Gamma globulin/Protein.total in Urine by Electrophoresis,702
3010157704,measurement during day -30 through 0 days relative to index: Gamma globulin/Protein.total in Urine by Electrophoresis,704
3010189702,measurement during day -365 through 0 days relative to index: Epithelial cells [#/area] in Urine sediment by Microscopy high power field,702
3010189704,measurement during day -30 through 0 days relative to index: Epithelial cells [#/area] in Urine sediment by Microscopy high power field,704
3010224702,measurement during day -365 through 0 days relative to index: Large unstained cells/100 leukocytes in Blood,702
3010224704,measurement during day -30 through 0 days relative to index: Large unstained cells/100 leukocytes in Blood,704
3010340702,measurement during day -365 through 0 days relative to index: Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,702
3010340704,measurement during day -30 through 0 days relative to index: Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,704
3010521702,measurement during day -365 through 0 days relative to index: Mycoplasma pneumoniae IgM Ab [Presence] in Serum by Immunoassay,702
3010521704,measurement during day -30 through 0 days relative to index: Mycoplasma pneumoniae IgM Ab [Presence] in Serum by Immunoassay,704
3010745702,measurement during day -365 through 0 days relative to index: Piperacillin+Tazobactam [Susceptibility] by Minimum inhibitory concentration (MIC),702
3010745704,measurement during day -30 through 0 days relative to index: Piperacillin+Tazobactam [Susceptibility] by Minimum inhibitory concentration (MIC),704
3010813702,measurement during day -365 through 0 days relative to index: Leukocytes [#/volume] in Blood,702
3010813704,measurement during day -30 through 0 days relative to index: Leukocytes [#/volume] in Blood,704
3010926702,measurement during day -365 through 0 days relative to index: Albumin/Protein.total in Urine by Electrophoresis,702
3010926704,measurement during day -30 through 0 days relative to index: Albumin/Protein.total in Urine by Electrophoresis,704
3011004702,measurement during day -365 through 0 days relative to index: Bilirubin.total [Mass/volume] in Peritoneal fluid,702
3011004704,measurement during day -30 through 0 days relative to index: Bilirubin.total [Mass/volume] in Peritoneal fluid,704
3011039702,measurement during day -365 through 0 days relative to index: Fusidate [Susceptibility] by Minimum inhibitory concentration (MIC),702
3011039704,measurement during day -30 through 0 days relative to index: Fusidate [Susceptibility] by Minimum inhibitory concentration (MIC),704
3011337702,measurement during day -365 through 0 days relative to index: Aldosterone [Mass/volume] in Serum or Plasma,702
3011337704,measurement during day -30 through 0 days relative to index: Aldosterone [Mass/volume] in Serum or Plasma,704
3011363702,measurement during day -365 through 0 days relative to index: Streptococcus pneumoniae Ag [Presence] in Urine,702
3011363704,measurement during day -30 through 0 days relative to index: Streptococcus pneumoniae Ag [Presence] in Urine,704
3011424702,measurement during day -365 through 0 days relative to index: Glucose [Mass/volume] in Blood by Automated test strip,702
3011424704,measurement during day -30 through 0 days relative to index: Glucose [Mass/volume] in Blood by Automated test strip,704
3011544702,measurement during day -365 through 0 days relative to index: Albumin [Mass/volume] in Pleural fluid,702
3011544704,measurement during day -30 through 0 days relative to index: Albumin [Mass/volume] in Pleural fluid,704
3011588702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Sputum by Acid fast stain,702
3011588704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Sputum by Acid fast stain,704
3011630702,measurement during day -365 through 0 days relative to index: Helicobacter pylori [Presence] in Stomach by urea breath test,702
3011648702,measurement during day -365 through 0 days relative to index: Oxygen content in Venous blood,702
3011648704,measurement during day -30 through 0 days relative to index: Oxygen content in Venous blood,704
3011705702,measurement during day -365 through 0 days relative to index: Protein [Mass/volume] in 24 hour Urine,702
3011705704,measurement during day -30 through 0 days relative to index: Protein [Mass/volume] in 24 hour Urine,704
3011797702,measurement during day -365 through 0 days relative to index: Bacteria identified in Abscess by Aerobe culture,702
3011907702,measurement during day -365 through 0 days relative to index: Ampicillin+Sulbactam [Susceptibility] by Minimum inhibitory concentration (MIC),702
3011907704,measurement during day -30 through 0 days relative to index: Ampicillin+Sulbactam [Susceptibility] by Minimum inhibitory concentration (MIC),704
3011958702,measurement during day -365 through 0 days relative to index: Ammonia [Moles/volume] in Plasma,702
3011958704,measurement during day -30 through 0 days relative to index: Ammonia [Moles/volume] in Plasma,704
3011960702,measurement during day -365 through 0 days relative to index: Natriuretic peptide B [Mass/volume] in Serum or Plasma,702
3011960704,measurement during day -30 through 0 days relative to index: Natriuretic peptide B [Mass/volume] in Serum or Plasma,704
3012096702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Unspecified specimen by KOH preparation,702
3012096704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Unspecified specimen by KOH preparation,704
3012471702,measurement during day -365 through 0 days relative to index: Hemoglobin.gastrointestinal.lower [Presence] in Stool by Immunoassay,702
3012544702,measurement during day -365 through 0 days relative to index: pH of Venous blood,702
3012544704,measurement during day -30 through 0 days relative to index: pH of Venous blood,704
3012607702,measurement during day -365 through 0 days relative to index: Teicoplanin [Susceptibility] by Minimum inhibitory concentration (MIC),702
3012607704,measurement during day -30 through 0 days relative to index: Teicoplanin [Susceptibility] by Minimum inhibitory concentration (MIC),704
3012625702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Cerebral spinal fluid by Acid fast stain,702
3012625704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Cerebral spinal fluid by Acid fast stain,704
3013055702,measurement during day -365 through 0 days relative to index: A Ab [Presence] in Serum or Plasma,702
3013055704,measurement during day -30 through 0 days relative to index: A Ab [Presence] in Serum or Plasma,704
3013115702,measurement during day -365 through 0 days relative to index: Eosinophils [#/volume] in Blood,702
3013115704,measurement during day -30 through 0 days relative to index: Eosinophils [#/volume] in Blood,704
3013146702,measurement during day -365 through 0 days relative to index: Bacteria identified in Wound by Aerobe culture,702
3013603702,measurement during day -365 through 0 days relative to index: Prostate specific Ag [Mass/volume] in Serum or Plasma,702
3013635702,measurement during day -365 through 0 days relative to index: Trimethoprim+Sulfamethoxazole [Susceptibility] by Minimum inhibitory concentration (MIC),702
3013635704,measurement during day -30 through 0 days relative to index: Trimethoprim+Sulfamethoxazole [Susceptibility] by Minimum inhibitory concentration (MIC),704
3013650702,measurement during day -365 through 0 days relative to index: Neutrophils [#/volume] in Blood by Automated count,702
3013650704,measurement during day -30 through 0 days relative to index: Neutrophils [#/volume] in Blood by Automated count,704
3013682702,measurement during day -365 through 0 days relative to index: Urea nitrogen [Mass/volume] in Serum or Plasma,702
3013682704,measurement during day -30 through 0 days relative to index: Urea nitrogen [Mass/volume] in Serum or Plasma,704
3013707702,measurement during day -365 through 0 days relative to index: Erythrocyte sedimentation rate by Westergren method,702
3013707704,measurement during day -30 through 0 days relative to index: Erythrocyte sedimentation rate by Westergren method,704
3013721702,measurement during day -365 through 0 days relative to index: Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,702
3013721704,measurement during day -30 through 0 days relative to index: Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,704
3013735702,measurement during day -365 through 0 days relative to index: Carcinoembryonic Ag [Mass/volume] in Body fluid,702
3013735704,measurement during day -30 through 0 days relative to index: Carcinoembryonic Ag [Mass/volume] in Body fluid,704
3013801702,measurement during day -365 through 0 days relative to index: Hepatitis C virus Ab [Presence] in Serum or Plasma by Immunoassay,702
3013801704,measurement during day -30 through 0 days relative to index: Hepatitis C virus Ab [Presence] in Serum or Plasma by Immunoassay,704
3013861702,measurement during day -365 through 0 days relative to index: Lipoprotein a [Mass/volume] in Serum or Plasma,702
3013861704,measurement during day -30 through 0 days relative to index: Lipoprotein a [Mass/volume] in Serum or Plasma,704
3013867702,measurement during day -365 through 0 days relative to index: Bacteria identified in Unspecified specimen by Aerobe culture,702
3014197702,measurement during day -365 through 0 days relative to index: Oxacillin [Susceptibility] by Minimum inhibitory concentration (MIC),702
3014197704,measurement during day -30 through 0 days relative to index: Oxacillin [Susceptibility] by Minimum inhibitory concentration (MIC),704
3014218702,measurement during day -365 through 0 days relative to index: Bicarbonate [Moles/volume] standard in Arterial blood,702
3014218704,measurement during day -30 through 0 days relative to index: Bicarbonate [Moles/volume] standard in Arterial blood,704
3014352702,measurement during day -365 through 0 days relative to index: Rotavirus Ag [Presence] in Stool by Immunoassay,702
3014789702,measurement during day -365 through 0 days relative to index: Hippurate [Mass/volume] in Urine,702
3014789704,measurement during day -30 through 0 days relative to index: Hippurate [Mass/volume] in Urine,704
3015023702,measurement during day -365 through 0 days relative to index: Epithelial cells.renal [#/area] in Urine sediment by Microscopy high power field,702
3015023704,measurement during day -30 through 0 days relative to index: Epithelial cells.renal [#/area] in Urine sediment by Microscopy high power field,704
3015242702,measurement during day -365 through 0 days relative to index: Ferritin [Mass/volume] in Serum or Plasma by Immunoassay,702
3015242704,measurement during day -30 through 0 days relative to index: Ferritin [Mass/volume] in Serum or Plasma by Immunoassay,704
3015274702,measurement during day -365 through 0 days relative to index: Minocycline [Susceptibility] by Minimum inhibitory concentration (MIC),702
3015274704,measurement during day -30 through 0 days relative to index: Minocycline [Susceptibility] by Minimum inhibitory concentration (MIC),704
3015406702,measurement during day -365 through 0 days relative to index: Norfloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),702
3015406704,measurement during day -30 through 0 days relative to index: Norfloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),704
3015481702,measurement during day -365 through 0 days relative to index: Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,702
3015592702,measurement during day -365 through 0 days relative to index: Fungus identified in Body fluid by Culture,702
3015592704,measurement during day -30 through 0 days relative to index: Fungus identified in Body fluid by Culture,704
3015890702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Sputum by KOH preparation,702
3015890704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Sputum by KOH preparation,704
3015893702,measurement during day -365 through 0 days relative to index: Mycobacterium sp DNA [Presence] in Urine by NAA with probe detection,702
3016038702,measurement during day -365 through 0 days relative to index: Potassium [Moles/volume] in Urine,702
3016038704,measurement during day -30 through 0 days relative to index: Potassium [Moles/volume] in Urine,704
3016114702,measurement during day -365 through 0 days relative to index: Bacteria identified in Body fluid by Aerobe culture,702
3016201702,measurement during day -365 through 0 days relative to index: Valproate [Mass/volume] in Serum or Plasma,702
3016244702,measurement during day -365 through 0 days relative to index: Insulin [Units/volume] in Serum or Plasma,702
3016244704,measurement during day -30 through 0 days relative to index: Insulin [Units/volume] in Serum or Plasma,704
3016251702,measurement during day -365 through 0 days relative to index: Hemoglobin.gastrointestinal [Presence] in Stool,702
3016251704,measurement during day -30 through 0 days relative to index: Hemoglobin.gastrointestinal [Presence] in Stool,704
3016407702,measurement during day -365 through 0 days relative to index: Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,702
3016426702,measurement during day -365 through 0 days relative to index: Methylmalonate [Moles/volume] in Serum or Plasma,702
3016502702,measurement during day -365 through 0 days relative to index: Oxygen saturation in Arterial blood,702
3016502704,measurement during day -30 through 0 days relative to index: Oxygen saturation in Arterial blood,704
3016608702,measurement during day -365 through 0 days relative to index: B Ab [Presence] in Serum or Plasma,702
3016608704,measurement during day -30 through 0 days relative to index: B Ab [Presence] in Serum or Plasma,704
3016723702,measurement during day -365 through 0 days relative to index: Creatinine [Mass/volume] in Serum or Plasma,702
3016723704,measurement during day -30 through 0 days relative to index: Creatinine [Mass/volume] in Serum or Plasma,704
3016724702,measurement during day -365 through 0 days relative to index: Homocysteine [Moles/volume] in Serum or Plasma,702
3016771702,measurement during day -365 through 0 days relative to index: Amylase [Enzymatic activity/volume] in Serum or Plasma,702
3016771704,measurement during day -30 through 0 days relative to index: Amylase [Enzymatic activity/volume] in Serum or Plasma,704
3016774702,measurement during day -365 through 0 days relative to index: Ampicillin [Susceptibility] by Minimum inhibitory concentration (MIC),702
3016774704,measurement during day -30 through 0 days relative to index: Ampicillin [Susceptibility] by Minimum inhibitory concentration (MIC),704
3016893702,measurement during day -365 through 0 days relative to index: Erythromycin [Susceptibility] by Minimum inhibitory concentration (MIC),702
3016893704,measurement during day -30 through 0 days relative to index: Erythromycin [Susceptibility] by Minimum inhibitory concentration (MIC),704
3016914702,measurement during day -365 through 0 days relative to index: Bacteria identified in Cerebral spinal fluid by Culture,702
3016914704,measurement during day -30 through 0 days relative to index: Bacteria identified in Cerebral spinal fluid by Culture,704
3016991702,measurement during day -365 through 0 days relative to index: Thyroxine (T4) [Mass/volume] in Serum or Plasma,702
3017028702,measurement during day -365 through 0 days relative to index: Hepatitis B virus DNA [Mass/volume] (viral load) in Serum by Probe with signal amplification,702
3017044702,measurement during day -365 through 0 days relative to index: Thyrotropin receptor Ab [Units/volume] in Serum,702
3017181702,measurement during day -365 through 0 days relative to index: Myelocytes/100 leukocytes in Blood,702
3017181704,measurement during day -30 through 0 days relative to index: Myelocytes/100 leukocytes in Blood,704
3017250702,measurement during day -365 through 0 days relative to index: Creatinine [Mass/volume] in Urine,702
3017250704,measurement during day -30 through 0 days relative to index: Creatinine [Mass/volume] in Urine,704
3017315702,measurement during day -365 through 0 days relative to index: Amylase [Enzymatic activity/volume] in Urine,702
3017315704,measurement during day -30 through 0 days relative to index: Amylase [Enzymatic activity/volume] in Urine,704
3017381702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Unspecified specimen by Rhodamine-auramine fluorochrome stain,702
3017381704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Unspecified specimen by Rhodamine-auramine fluorochrome stain,704
3017558702,measurement during day -365 through 0 days relative to index: Chlamydophila pneumoniae IgM Ab [Presence] in Serum,702
3017558704,measurement during day -30 through 0 days relative to index: Chlamydophila pneumoniae IgM Ab [Presence] in Serum,704
3017569702,measurement during day -365 through 0 days relative to index: Oxygen content in Arterial blood,702
3017569704,measurement during day -30 through 0 days relative to index: Oxygen content in Arterial blood,704
3017732702,measurement during day -365 through 0 days relative to index: Neutrophils [#/volume] in Blood,702
3017732704,measurement during day -30 through 0 days relative to index: Neutrophils [#/volume] in Blood,704
3017766702,measurement during day -365 through 0 days relative to index: Complement C4 [Mass/volume] in Serum or Plasma,702
3018088702,measurement during day -365 through 0 days relative to index: Vancomycin [Susceptibility] by Minimum inhibitory concentration (MIC),702
3018088704,measurement during day -30 through 0 days relative to index: Vancomycin [Susceptibility] by Minimum inhibitory concentration (MIC),704
3018199702,measurement during day -365 through 0 days relative to index: Band form neutrophils [#/volume] in Blood,702
3018199704,measurement during day -30 through 0 days relative to index: Band form neutrophils [#/volume] in Blood,704
3018677702,measurement during day -365 through 0 days relative to index: aPTT in Platelet poor plasma by Coagulation assay,702
3018677704,measurement during day -30 through 0 days relative to index: aPTT in Platelet poor plasma by Coagulation assay,704
3018718702,measurement during day -365 through 0 days relative to index: Plasma cells/100 leukocytes in Blood,702
3018718704,measurement during day -30 through 0 days relative to index: Plasma cells/100 leukocytes in Blood,704
3018954702,measurement during day -365 through 0 days relative to index: Choriogonadotropin (pregnancy test) [Presence] in Urine,702
3018954704,measurement during day -30 through 0 days relative to index: Choriogonadotropin (pregnancy test) [Presence] in Urine,704
3019029702,measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Pus by Gram stain,702
3019029704,measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Pus by Gram stain,704
3019069702,measurement during day -365 through 0 days relative to index: Monocytes/100 leukocytes in Blood,702
3019069704,measurement during day -30 through 0 days relative to index: Monocytes/100 leukocytes in Blood,704
3019169702,measurement during day -365 through 0 days relative to index: Leucine crystals [Presence] in Urine sediment by Light microscopy,702
3019169704,measurement during day -30 through 0 days relative to index: Leucine crystals [Presence] in Urine sediment by Light microscopy,704
3019198702,measurement during day -365 through 0 days relative to index: Lymphocytes [#/volume] in Blood,702
3019198704,measurement during day -30 through 0 days relative to index: Lymphocytes [#/volume] in Blood,704
3019284702,measurement during day -365 through 0 days relative to index: Hepatitis B virus surface Ag [Presence] in Serum,702
3019284704,measurement during day -30 through 0 days relative to index: Hepatitis B virus surface Ag [Presence] in Serum,704
3019800702,measurement during day -365 through 0 days relative to index: Troponin T.cardiac [Mass/volume] in Serum or Plasma,702
3019800704,measurement during day -30 through 0 days relative to index: Troponin T.cardiac [Mass/volume] in Serum or Plasma,704
3019897702,measurement during day -365 through 0 days relative to index: Erythrocyte distribution width [Ratio] by Automated count,702
3019897704,measurement during day -30 through 0 days relative to index: Erythrocyte distribution width [Ratio] by Automated count,704
3019977702,measurement during day -365 through 0 days relative to index: pH of Arterial blood,702
3019977704,measurement during day -30 through 0 days relative to index: pH of Arterial blood,704
3020149702,measurement during day -365 through 0 days relative to index: Calcidiol [Mass/volume] in Serum or Plasma,702
3020275702,measurement during day -365 through 0 days relative to index: Albumin/Globulin [Mass Ratio] in Urine,702
3020275704,measurement during day -30 through 0 days relative to index: Albumin/Globulin [Mass Ratio] in Urine,704
3020316702,measurement during day -365 through 0 days relative to index: Hepatitis A virus IgM Ab [Presence] in Serum or Plasma by Immunoassay,702
3020316704,measurement during day -30 through 0 days relative to index: Hepatitis A virus IgM Ab [Presence] in Serum or Plasma by Immunoassay,704
3020318702,measurement during day -365 through 0 days relative to index: Prolymphocytes/100 leukocytes in Blood,702
3020318704,measurement during day -30 through 0 days relative to index: Prolymphocytes/100 leukocytes in Blood,704
3020389702,measurement during day -365 through 0 days relative to index: Ova and parasites identified in Stool by Concentration,702
3020630702,measurement during day -365 through 0 days relative to index: Protein [Mass/volume] in Serum or Plasma,702
3020630704,measurement during day -30 through 0 days relative to index: Protein [Mass/volume] in Serum or Plasma,704
3020891702,measurement during day -365 through 0 days relative to index: Body temperature,702
3021044702,measurement during day -365 through 0 days relative to index: Iron binding capacity [Mass/volume] in Serum or Plasma,702
3021044704,measurement during day -30 through 0 days relative to index: Iron binding capacity [Mass/volume] in Serum or Plasma,704
