cohort_id,concept_set_id,concept_set_name,concept_id,concept_name,concept_code,source_vocabulary_id,source_concept_id,source_concept_name,concept_subjects,concept_count,database_id
194,2,Bleeding,193249,Acute hemorrhagic gastritis,NA,NA,NA,NA,21,188,PREMIER
194,2,Bleeding,194690,Nontraumatic hemoperitoneum,NA,NA,NA,NA,-5,9,PREMIER
194,2,Bleeding,195321,Postmenopausal bleeding,NA,NA,NA,NA,-5,15,PREMIER
194,2,Bleeding,196751,Placenta previa with hemorrhage,NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,197925,Hemorrhage of rectum and anus,NA,NA,NA,NA,-5,9,PREMIER
194,2,Bleeding,200562,Traumatic pneumohemothorax without open wound into thorax,NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,252477,Extradural hemorrhage following injury without open intracranial wound,NA,NA,NA,NA,-5,8,PREMIER
194,2,Bleeding,261687,Hemoptysis,NA,NA,NA,NA,19,83,PREMIER
194,2,Bleeding,315276,Vitreous hemorrhage,NA,NA,NA,NA,35,872,PREMIER
194,2,Bleeding,316457,Mallory-Weiss syndrome,NA,NA,NA,NA,-5,5,PREMIER
194,2,Bleeding,320739,Dissection of aorta,NA,NA,NA,NA,-5,17,PREMIER
194,2,Bleeding,374025,Retinal hemorrhage,NA,NA,NA,NA,-5,17,PREMIER
194,2,Bleeding,378756,Conjunctival hemorrhage,NA,NA,NA,NA,15,138,PREMIER
194,2,Bleeding,432904,Hyphema,NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,435959,Subarachnoid hemorrhage following injury without open intracranial wound,NA,NA,NA,NA,5,5,PREMIER
194,2,Bleeding,437312,Bleeding,NA,NA,NA,NA,8,58,PREMIER
194,2,Bleeding,441259,Non-thrombocytopenic purpura,NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,442190,Hemorrhage of colon,NA,NA,NA,NA,-5,12,PREMIER
194,2,Bleeding,443929,Postpartum hemorrhage,NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,4014781,Closed traumatic subdural hemorrhage,NA,NA,NA,NA,8,13,PREMIER
194,2,Bleeding,4027729,Acute duodenal ulcer with hemorrhage,NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,4049659,Subcortical hemorrhage,NA,NA,NA,NA,-5,63,PREMIER
194,2,Bleeding,4067764,Pigmented purpuric lichenoid dermatitis of Gougerot and Blum,NA,NA,NA,NA,-5,5,PREMIER
194,2,Bleeding,4096682,Bleeding from nose,NA,NA,NA,NA,19,52,PREMIER
194,2,Bleeding,4101602,Henoch-Schönlein purpura,NA,NA,NA,NA,-5,63,PREMIER
194,2,Bleeding,4110185,"Intracerebral hemorrhage, intraventricular",NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,4129155,Vaginal bleeding,NA,NA,NA,NA,-5,42,PREMIER
194,2,Bleeding,4135466,Hemothorax,NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,4137430,Idiopathic thrombocytopenic purpura,NA,NA,NA,NA,-5,66,PREMIER
194,2,Bleeding,4148906,Spontaneous subarachnoid hemorrhage,NA,NA,NA,NA,7,42,PREMIER
194,2,Bleeding,4169954,Genitourinary tract hemorrhage,NA,NA,NA,NA,27,103,PREMIER
194,2,Bleeding,4211001,Chronic gastric ulcer with hemorrhage,NA,NA,NA,NA,-5,15,PREMIER
194,2,Bleeding,4231580,Acute gastric ulcer with hemorrhage,NA,NA,NA,NA,8,38,PREMIER
194,2,Bleeding,4232181,Chronic duodenal ulcer with hemorrhage,NA,NA,NA,NA,-5,-5,PREMIER
194,2,Bleeding,37016924,Dissection of cerebral artery,NA,NA,NA,NA,-5,20,PREMIER
194,2,Bleeding,42535425,Spontaneous hemorrhage of cerebral hemisphere,NA,NA,NA,NA,-5,64,PREMIER
194,2,Bleeding,42535426,Acute nontraumatic subdural hemorrhage,NA,NA,NA,NA,-5,5,PREMIER
194,2,Bleeding,42539269,Spontaneous hemorrhage of brain stem,NA,NA,NA,NA,-5,26,PREMIER
194,2,Bleeding,43530727,Spontaneous cerebral hemorrhage,NA,NA,NA,NA,-5,55,PREMIER
194,2,Bleeding,46269907,Intestinal hemorrhage with diverticulosis,NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,736053,Risperidone 2 MG Oral Tablet,NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,757759,aripiprazole 2 MG Oral Tablet [Abilify],NA,NA,NA,NA,8,111,PREMIER
195,3,Antipsychotics,766815,quetiapine 25 MG Oral Tablet [Seroquel],NA,NA,NA,NA,38,470,PREMIER
195,3,Antipsychotics,766816,quetiapine 100 MG Oral Tablet [Seroquel],NA,NA,NA,NA,-5,139,PREMIER
195,3,Antipsychotics,767022,quetiapine 150 MG Extended Release Oral Tablet [Seroquel],NA,NA,NA,NA,-5,113,PREMIER
195,3,Antipsychotics,785874,olanzapine 10 MG Injection,NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,19004693,Risperidone 1 MG Oral Tablet [Risperdal],NA,NA,NA,NA,10,197,PREMIER
195,3,Antipsychotics,19004694,Risperidone 2 MG Oral Tablet [Risperdal],NA,NA,NA,NA,-5,12,PREMIER
195,3,Antipsychotics,19016799,olanzapine 5 MG Oral Tablet [Zyprexa],NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,19016821,olanzapine 10 MG Oral Tablet [Zyprexa],NA,NA,NA,NA,-5,12,PREMIER
195,3,Antipsychotics,19017556,quetiapine 200 MG Oral Tablet [Seroquel],NA,NA,NA,NA,-5,10,PREMIER
195,3,Antipsychotics,19017932,Amisulpride 200 MG Oral Tablet [Solian],NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,19047064,olanzapine 2.5 MG Oral Tablet [Zyprexa],NA,NA,NA,NA,-5,25,PREMIER
195,3,Antipsychotics,19098477,aripiprazole 10 MG Oral Tablet [Abilify],NA,NA,NA,NA,-5,74,PREMIER
195,3,Antipsychotics,19098478,aripiprazole 15 MG Oral Tablet [Abilify],NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,19102836,aripiprazole 5 MG Oral Tablet [Abilify],NA,NA,NA,NA,-5,9,PREMIER
195,3,Antipsychotics,19133813,quetiapine 50 MG Extended Release Oral Tablet [Seroquel],NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,19134839,quetiapine 200 MG Extended Release Oral Tablet [Seroquel],NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,21035528,Amisulpride 100 MG Oral Tablet [Solian],NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,42922217,1.5 ML paliperidone 100 MG/ML Prefilled Syringe [INVEGA SUSTENNA],NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,42922320,1 ML Haloperidol 5 MG/ML Injectable Solution [PERIDOL],NA,NA,NA,NA,46,120,PREMIER
195,3,Antipsychotics,42936536,Haloperidol 1.5 MG Oral Tablet [PERIDOL],NA,NA,NA,NA,-5,18,PREMIER
195,3,Antipsychotics,42936555,Haloperidol 5 MG Oral Tablet [PERIDOL],NA,NA,NA,NA,-5,-5,PREMIER
195,3,Antipsychotics,42947900,Chlorpromazine 50 MG Oral Tablet [MYUNGIN CHLORPROMAZINE HCL],NA,NA,NA,NA,5,12,PREMIER
195,3,Antipsychotics,42966499,Lithium Carbonate 300 MG Oral Tablet [LITHAN],NA,NA,NA,NA,-5,6,PREMIER
195,4,SSRI,715965,Escitalopram 10 MG Oral Tablet [Lexapro],NA,NA,NA,NA,32,540,PREMIER
195,4,SSRI,722158,Paroxetine Hydrochloride 12.5 MG Extended Release Oral Tablet [Paxil],NA,NA,NA,NA,6,83,PREMIER
195,4,SSRI,19004895,Fluoxetine 20 MG Oral Capsule [Prozac],NA,NA,NA,NA,8,122,PREMIER
195,4,SSRI,19023636,Citalopram 20 MG Oral Tablet,NA,NA,NA,NA,-5,-5,PREMIER
195,4,SSRI,19037642,Sertraline 100 MG Oral Tablet [Zoloft],NA,NA,NA,NA,-5,60,PREMIER
195,4,SSRI,19037684,Sertraline 50 MG Oral Tablet [Zoloft],NA,NA,NA,NA,7,504,PREMIER
195,4,SSRI,42931913,Sertraline 50 MG Oral Tablet [SANDOZ SERTRALINE],NA,NA,NA,NA,-5,27,PREMIER
195,4,SSRI,42931916,Sertraline 50 MG Oral Tablet [SELTRA],NA,NA,NA,NA,-5,7,PREMIER
195,4,SSRI,42944918,Escitalopram 10 MG Disintegrating Oral Tablet [LEXAPRO MELTZ],NA,NA,NA,NA,-5,9,PREMIER
195,4,SSRI,42953204,Paroxetine 20 MG Oral Tablet [HANDOK SEROXAT],NA,NA,NA,NA,-5,28,PREMIER
195,4,SSRI,43204248,Fluoxetine 20 MG Disintegrating Oral Tablet [Prozac],NA,NA,NA,NA,-5,32,PREMIER
195,5,SNRI,1593115,desvenlafaxine succinate 50 MG Extended Release Oral Tablet [Pristiq],NA,NA,NA,NA,-5,38,PREMIER
195,5,SNRI,35775278,duloxetine 60 MG Extended Release Oral Capsule [Cymbalta],NA,NA,NA,NA,-5,40,PREMIER
195,5,SNRI,35775279,duloxetine 30 MG Extended Release Oral Capsule [Cymbalta],NA,NA,NA,NA,21,260,PREMIER
195,5,SNRI,42956054,venlafaxine 75 MG Extended Release Oral Capsule [EFEXOR XR],NA,NA,NA,NA,-5,-5,PREMIER
195,5,SNRI,42956069,venlafaxine 37.5 MG Extended Release Oral Capsule [VENLAFACT],NA,NA,NA,NA,-5,80,PREMIER
195,6,Tricyclic Anti-depressants,40224909,Doxepin Hydrochloride 50 MG/ML Topical Cream,NA,NA,NA,NA,-5,-5,PREMIER
195,6,Tricyclic Anti-depressants,42931443,Amitriptyline 10 MG Oral Tablet [ENAFON],NA,NA,NA,NA,40,770,PREMIER
195,6,Tricyclic Anti-depressants,42931453,Amitriptyline 25 MG Oral Tablet [ETRAVIL],NA,NA,NA,NA,-5,64,PREMIER
195,6,Tricyclic Anti-depressants,42950313,Clomipramine 10 MG Oral Capsule [GROMIN],NA,NA,NA,NA,-5,-5,PREMIER
195,6,Tricyclic Anti-depressants,42950316,Clomipramine 25 MG Oral Capsule [GROMIN],NA,NA,NA,NA,-5,-5,PREMIER
195,6,Tricyclic Anti-depressants,42957457,Nortriptyline 10 MG Oral Tablet [SENSIVAL],NA,NA,NA,NA,20,168,PREMIER
195,12,Other antidepressants,725172,Mirtazapine 15 MG Oral Tablet [Remeron],NA,NA,NA,NA,-5,161,PREMIER
195,12,Other antidepressants,40222068,Bupropion Hydrochloride 150 MG Extended Release Oral Tablet [Wellbutrin],NA,NA,NA,NA,-5,12,PREMIER
195,12,Other antidepressants,42918705,500 ML Alanine 14.9000000000000004 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 3.39999999999999991 MG/ML / Glutamate 5.75999999999999979 MG/ML / Glutamine 20 MG/ML / Histidine 6.79999999999999982 MG/ML / ... Injectable Solution [Glamin],NA,NA,NA,NA,80,282,PREMIER
195,12,Other antidepressants,42918901,250 ML Alanine 14.9000000000000004 MG/ML / Arginine 11.5 MG/ML / Aspartic Acid 3.39999999999999991 MG/ML / Glutamate 5.75999999999999979 MG/ML / Glutamine 20 MG/ML / Histidine 6.79999999999999982 MG/ML / ... Injectable Solution [Glamin],NA,NA,NA,NA,13,24,PREMIER
195,12,Other antidepressants,42925864,tianeptine 12.5 MG Oral Tablet [STABLON],NA,NA,NA,NA,7,60,PREMIER
195,12,Other antidepressants,42925869,tianeptine 12.5 MG Oral Tablet [STANEPTINE],NA,NA,NA,NA,9,117,PREMIER
195,12,Other antidepressants,42953141,Mirtazapine 15 MG Oral Tablet [MIRTAX],NA,NA,NA,NA,-5,53,PREMIER
195,12,Other antidepressants,42953150,Mirtazapine 15 MG Disintegrating Oral Tablet [TEVA MIRTAZAPINE],NA,NA,NA,NA,-5,86,PREMIER
195,12,Other antidepressants,42953160,Mirtazapine 30 MG Oral Tablet [MIRTAX],NA,NA,NA,NA,-5,9,PREMIER
195,12,Other antidepressants,42953167,Mirtazapine 30 MG Disintegrating Oral Tablet [TEVA MIRTAZAPINE],NA,NA,NA,NA,-5,67,PREMIER
195,12,Other antidepressants,42959251,4-methyl-2-oxopentanoate calcium 101 MG / Calcium alpha-Ketophenylalanine 68 MG / Calcium alpha-ketovaline 86 MG / CALCIUM DL-ALPHA-HYDROXYMETHIONINATE 59 MG / Histidine 40 MG / Lysine 100 MG / ... Oral Tablet [KETOSTERIL],NA,NA,NA,NA,14,191,PREMIER
195,12,Other antidepressants,42972219,Trazodone 25 MG Oral Tablet [TRITTICO],NA,NA,NA,NA,14,220,PREMIER
195,12,Other antidepressants,42972227,Trazodone 50 MG Oral Tablet [TRITTICO],NA,NA,NA,NA,6,43,PREMIER
195,12,Other antidepressants,44125936,Bupropion 150 MG Extended Release Oral Tablet [Wellbutrin XL],NA,NA,NA,NA,-5,-5,PREMIER
195,12,Other antidepressants,44506623,vortioxetine 10 MG Oral Tablet [Brintellix],NA,NA,NA,NA,-5,8,PREMIER
195,13,Dementia,378419,Alzheimer's disease,NA,NA,NA,NA,5,68,PREMIER
195,13,Dementia,443605,Vascular dementia,NA,NA,NA,NA,5,69,PREMIER
195,13,Dementia,4046089,Vascular dementia of acute onset,NA,NA,NA,NA,-5,6,PREMIER
195,13,Dementia,4047747,Subcortical vascular dementia,NA,NA,NA,NA,-5,-5,PREMIER
195,13,Dementia,4182210,Dementia,NA,NA,NA,NA,6,15,PREMIER
195,13,Dementia,4218017,"Primary degenerative dementia of the Alzheimer type, presenile onset",NA,NA,NA,NA,-5,5,PREMIER
195,13,Dementia,4220313,"Primary degenerative dementia of the Alzheimer type, senile onset",NA,NA,NA,NA,-5,74,PREMIER
195,14,Mania,436665,Bipolar disorder,NA,NA,NA,NA,-5,13,PREMIER
195,14,Mania,440078,"Bipolar affective disorder, current episode manic",NA,NA,NA,NA,-5,19,PREMIER
195,15,Psychosis,432590,Delusional disorder,NA,NA,NA,NA,-5,-5,PREMIER
195,15,Psychosis,433450,Paranoid schizophrenia,NA,NA,NA,NA,-5,5,PREMIER
195,15,Psychosis,435783,Schizophrenia,NA,NA,NA,NA,-5,-5,PREMIER
195,15,Psychosis,4101149,Non-organic psychosis,NA,NA,NA,NA,-5,61,PREMIER
195,17,Depressive disorder,433440,Dysthymia,NA,NA,NA,NA,-5,49,PREMIER
195,17,Depressive disorder,435220,Severe recurrent major depression without psychotic features,NA,NA,NA,NA,-5,78,PREMIER
195,17,Depressive disorder,440383,Depressive disorder,NA,NA,NA,NA,25,365,PREMIER
195,17,Depressive disorder,4077577,Moderate recurrent major depression,NA,NA,NA,NA,-5,52,PREMIER
195,17,Depressive disorder,4250023,Severe major depression with psychotic features,NA,NA,NA,NA,-5,-5,PREMIER
195,17,Depressive disorder,4282316,Recurrent major depression,NA,NA,NA,NA,-5,16,PREMIER
195,17,Depressive disorder,4307111,Moderate major depression,NA,NA,NA,NA,-5,18,PREMIER
195,17,Depressive disorder,4327337,Severe major depression without psychotic features,NA,NA,NA,NA,8,46,PREMIER
195,17,Depressive disorder,4336957,Mild major depression,NA,NA,NA,NA,-5,-5,PREMIER
195,17,Depressive disorder,4338031,Mixed anxiety and depressive disorder,NA,NA,NA,NA,-5,34,PREMIER
196,1,Psychosis,432590,Delusional disorder,NA,NA,NA,NA,-5,-5,PREMIER
196,1,Psychosis,433450,Paranoid schizophrenia,NA,NA,NA,NA,-5,5,PREMIER
196,1,Psychosis,435783,Schizophrenia,NA,NA,NA,NA,-5,-5,PREMIER
196,1,Psychosis,4101149,Non-organic psychosis,NA,NA,NA,NA,-5,61,PREMIER
196,1,Psychosis,4275889,Visual hallucinations,NA,NA,NA,NA,-5,12,PREMIER
