cohort_id,concept_set_id,concept_set_name,concept_count,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,database_id
125,3,Malignant neoplasms excluding non-melanoma skin cancer,10,2791494,"Magnetic Resonance Imaging (MRI) of Pelvis using Other Contrast, Unenhanced and Enhanced",Procedure,ICD10PCS,ICD10PCS,S,BR3CY0Z,20140422,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,-5,253796,Pneumothorax,Condition,SNOMED,Clinical Finding,S,36118008,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,111,42529201,Cancer Ag 19-9 [Units/volume] in Serum or Plasma by Immunoassay,Measurement,LOINC,Lab Test,S,83084-4,20170221,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,16,194611,Carcinoma in situ of uterine cervix,Condition,SNOMED,Clinical Finding,S,92564006,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,-5,197050,Abnormality of organs AND/OR soft tissues of pelvis affecting pregnancy,Condition,SNOMED,Clinical Finding,S,1639007,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,-5,4032594,Inflammation of scrotum,Condition,SNOMED,Clinical Finding,S,236781003,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,-5,40488812,Sarcoma of dendritic cells,Condition,SNOMED,Clinical Finding,S,446643000,20110131,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,-5,28109,Carcinoma in situ of esophagus,Condition,SNOMED,Clinical Finding,S,92585006,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,8,4050089,Open wound of front wall of thorax,Condition,SNOMED,Clinical Finding,S,210410008,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,98,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,10334-1,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,5,192855,Cancer in situ of urinary bladder,Condition,SNOMED,Clinical Finding,S,92546004,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,-5,4179963,Family history of breast cancer,Observation,SNOMED,Context-dependent,S,429740004,20080131,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,-5,4001670,Intraductal carcinoma in situ of breast,Condition,SNOMED,Clinical Finding,S,109889007,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,86,3000337,Cancer Ag 15-3 [Units/volume] in Pleural fluid,Measurement,LOINC,Lab Test,S,19186-6,19700101,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,102,42529199,Cancer Ag 125 [Units/volume] in Serum or Plasma by Immunoassay,Measurement,LOINC,Lab Test,S,83082-8,20170221,20991231,NA,PREMIER
125,3,Malignant neoplasms excluding non-melanoma skin cancer,13,3005411,Squamous cell carcinoma Ag [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,9679-2,19961101,20991231,NA,PREMIER
125,4,Type 2 Diabetes Mellitus,13,4024659,Gestational diabetes mellitus,Condition,SNOMED,Clinical Finding,S,11687002,19700101,20991231,NA,PREMIER
125,5,Heart Failure ,17,319034,Hypertensive heart disease without congestive heart failure,Condition,SNOMED,Clinical Finding,S,60899001,19700101,20991231,NA,PREMIER
125,5,Heart Failure ,8,321042,Cardiac arrest,Condition,SNOMED,Clinical Finding,S,410429000,19700101,20991231,NA,PREMIER
125,7,Heart disease conditions,-5,4124694,Bacterial pericarditis,Condition,SNOMED,Clinical Finding,S,233883000,19700101,20991231,NA,PREMIER
118,2,Rheumatoid arthritis,-5,4079750,Osteoarthritis of knee,Condition,SNOMED,Clinical Finding,S,239873007,19700101,20991231,NA,PREMIER
118,2,Rheumatoid arthritis,18,4253901,Juvenile rheumatoid arthritis,Condition,SNOMED,Clinical Finding,S,410795001,19700101,20991231,NA,PREMIER
118,8,Graves' disease,43,138717,Toxic diffuse goiter,Condition,SNOMED,Clinical Finding,S,267374005,19700101,20991231,NA,PREMIER
118,9,Sjogren's syndrome,12,3043359,Sjogrens syndrome-B extractable nuclear Ab [Units/volume] in Serum by Immunoassay,Measurement,LOINC,Lab Test,S,45142-7,20060421,20991231,NA,PREMIER
118,9,Sjogren's syndrome,12,3045440,Sjogrens syndrome-A extractable nuclear Ab [Units/volume] in Serum by Immunoassay,Measurement,LOINC,Lab Test,S,33569-5,20030122,20991231,NA,PREMIER
118,10,Hashimoto thyroiditis,-5,4281109,Autoimmune thyroiditis,Condition,SNOMED,Clinical Finding,S,66944004,19700101,20991231,NA,PREMIER
118,12,"

Vasculitis",33,255348,Polymyalgia rheumatica,Condition,SNOMED,Clinical Finding,S,65323003,19700101,20991231,NA,PREMIER
200,1,Fever (38.0?C or higher) pre-coordinated measurement and conditions,22,314381,Acute febrile mucocutaneous lymph node syndrome,Condition,SNOMED,Clinical Finding,S,75053002,19700101,20991231,NA,PREMIER
200,3,Cough,15,261687,Hemoptysis,Condition,SNOMED,Clinical Finding,S,66857006,19700101,20991231,NA,PREMIER
200,4,Malaise or Fatigue or (Malaise and Fatigue),-5,374021,Acute disseminated encephalomyelitis,Condition,SNOMED,Clinical Finding,S,83942000,19700101,20991231,NA,PREMIER
200,7,Myalgia,5,40405599,Fibromyalgia,Condition,SNOMED,Clinical Finding,S,203082005,19700101,20991231,NA,PREMIER
200,7,Myalgia,33,255348,Polymyalgia rheumatica,Condition,SNOMED,Clinical Finding,S,65323003,19700101,20991231,NA,PREMIER
203,0,Chronic kidney disease,-5,194685,Non-obstructive reflux-associated chronic pyelonephritis,Condition,SNOMED,Clinical Finding,S,197764002,19700101,20991231,NA,PREMIER
203,0,Chronic kidney disease,-5,443771,Renal hypertension,Condition,SNOMED,Clinical Finding,S,28119000,19700101,20991231,NA,PREMIER
203,0,Chronic kidney disease,17,197320,Acute renal failure syndrome,Condition,SNOMED,Clinical Finding,S,14669001,19700101,20991231,NA,PREMIER
203,0,Chronic kidney disease,6,4056481,Isolated proteinuria with specified morphological lesion,Condition,SNOMED,Clinical Finding,S,197716006,19700101,20991231,NA,PREMIER
203,0,Chronic kidney disease,21,4102631,Acute interstitial nephritis,Condition,SNOMED,Clinical Finding,S,28637003,19700101,20991231,NA,PREMIER
203,0,Chronic kidney disease,18,4058985,"Acute nephritic syndrome, focal and segmental glomerular lesions",Condition,SNOMED,Clinical Finding,S,197682007,19700101,20991231,NA,PREMIER
