covariate_id,covariate_name,covariate_analysis_id
3006594702,measurement during day -365 through 0 days relative to index: Cockroach IgE Ab RAST class [Presence] in Serum,702
3006661702,measurement during day -365 through 0 days relative to index: Calcium [Mass/volume] in Urine,702
3006661704,measurement during day -30 through 0 days relative to index: Calcium [Mass/volume] in Urine,704
3006906702,measurement during day -365 through 0 days relative to index: Calcium [Mass/volume] in Serum or Plasma,702
3006906704,measurement during day -30 through 0 days relative to index: Calcium [Mass/volume] in Serum or Plasma,704
3006923702,measurement during day -365 through 0 days relative to index: Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,702
3006923704,measurement during day -30 through 0 days relative to index: Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,704
3007070702,measurement during day -365 through 0 days relative to index: Cholesterol in HDL [Mass/volume] in Serum or Plasma,702
3007070704,measurement during day -30 through 0 days relative to index: Cholesterol in HDL [Mass/volume] in Serum or Plasma,704
3007087702,measurement during day -365 through 0 days relative to index: Corn IgE Ab RAST class [Presence] in Serum,702
3007124702,measurement during day -365 through 0 days relative to index: Reticulocytes/100 erythrocytes in Blood by Automated count,702
3007124704,measurement during day -30 through 0 days relative to index: Reticulocytes/100 erythrocytes in Blood by Automated count,704
3007164702,measurement during day -365 through 0 days relative to index: IgA [Mass/volume] in Serum or Plasma,702
3007164704,measurement during day -30 through 0 days relative to index: IgA [Mass/volume] in Serum or Plasma,704
3007220702,measurement during day -365 through 0 days relative to index: Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,702
3007220704,measurement during day -30 through 0 days relative to index: Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,704
3007461702,measurement during day -365 through 0 days relative to index: Platelets [#/volume] in Blood,702
3007461704,measurement during day -30 through 0 days relative to index: Platelets [#/volume] in Blood,704
3007490702,measurement during day -365 through 0 days relative to index: White Oak IgE Ab RAST class [Presence] in Serum,702
3007687702,measurement during day -365 through 0 days relative to index: Calcium [Mass/time] in 24 hour Urine,702
3007687704,measurement during day -30 through 0 days relative to index: Calcium [Mass/time] in 24 hour Urine,704
3007733702,measurement during day -365 through 0 days relative to index: Chloride [Moles/volume] in Urine,702
3007733704,measurement during day -30 through 0 days relative to index: Chloride [Moles/volume] in Urine,704
3007980702,measurement during day -365 through 0 days relative to index: Soybean IgE Ab RAST class [Presence] in Serum,702
3008152702,measurement during day -365 through 0 days relative to index: Bicarbonate [Moles/volume] in Arterial blood,702
3008152704,measurement during day -30 through 0 days relative to index: Bicarbonate [Moles/volume] in Arterial blood,704
3008295702,measurement during day -365 through 0 days relative to index: Osmolality of Serum or Plasma,702
3008295704,measurement during day -30 through 0 days relative to index: Osmolality of Serum or Plasma,704
3008364702,measurement during day -365 through 0 days relative to index: Apolipoprotein A-I [Mass/volume] in Serum or Plasma,702
3008364704,measurement during day -30 through 0 days relative to index: Apolipoprotein A-I [Mass/volume] in Serum or Plasma,704
3008392702,measurement during day -365 through 0 days relative to index: Creatinine/Protein [Mass Ratio] in Urine,702
3008392704,measurement during day -30 through 0 days relative to index: Creatinine/Protein [Mass Ratio] in Urine,704
3008691702,measurement during day -365 through 0 days relative to index: Amylase [Enzymatic activity/volume] in Peritoneal fluid,702
3008882702,measurement during day -365 through 0 days relative to index: English plantain IgE Ab RAST class [Presence] in Serum,702
3009201702,measurement during day -365 through 0 days relative to index: Thyrotropin [Units/volume] in Serum or Plasma,702
3009201704,measurement during day -30 through 0 days relative to index: Thyrotropin [Units/volume] in Serum or Plasma,704
3009220702,measurement during day -365 through 0 days relative to index: Epithelial cells.squamous [#/volume] in Urine sediment,702
3009268702,measurement during day -365 through 0 days relative to index: Sheep epithelium IgE Ab RAST class [Presence] in Serum,702
3009471702,measurement during day -365 through 0 days relative to index: Fatty acids.nonesterified [Moles/volume] in Serum or Plasma,702
3009471704,measurement during day -30 through 0 days relative to index: Fatty acids.nonesterified [Moles/volume] in Serum or Plasma,704
3009537702,measurement during day -365 through 0 days relative to index: Aspergillus fumigatus IgE Ab RAST class [Presence] in Serum,702
3009609702,"measurement during day -365 through 0 days relative to index: Carbon dioxide, total [Moles/volume] in Arterial blood",702
3009609704,"measurement during day -30 through 0 days relative to index: Carbon dioxide, total [Moles/volume] in Arterial blood",704
3009613702,measurement during day -365 through 0 days relative to index: Erythrocytes [#/volume] in Peritoneal fluid,702
3009682702,measurement during day -365 through 0 days relative to index: Cortisol [Mass/volume] in Serum or Plasma,702
3009745702,measurement during day -365 through 0 days relative to index: Common Ragweed IgE Ab RAST class [Presence] in Serum,702
3009804702,measurement during day -365 through 0 days relative to index: Carcinoembryonic Ag [Mass/volume] in Pleural fluid,702
3009944702,measurement during day -365 through 0 days relative to index: Mycobacterium tuberculosis DNA [Presence] in Pleural fluid by NAA with probe detection,702
3010020702,measurement during day -365 through 0 days relative to index: Ox-eye daisy IgE Ab RAST class [Presence] in Serum,702
3010084702,measurement during day -365 through 0 days relative to index: C peptide [Mass/volume] in Serum or Plasma,702
3010084704,measurement during day -30 through 0 days relative to index: C peptide [Mass/volume] in Serum or Plasma,704
3010101702,measurement during day -365 through 0 days relative to index: Cocksfoot IgE Ab RAST class [Presence] in Serum,702
3010156702,measurement during day -365 through 0 days relative to index: C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method,702
3010156704,measurement during day -30 through 0 days relative to index: C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method,704
3010234702,measurement during day -365 through 0 days relative to index: Bromelin IgE Ab RAST class [Presence] in Serum,702
3010375702,measurement during day -365 through 0 days relative to index: cycloSPORINE [Mass/volume] in Blood,702
3010521702,measurement during day -365 through 0 days relative to index: Mycoplasma pneumoniae IgM Ab [Presence] in Serum by Immunoassay,702
3010521704,measurement during day -30 through 0 days relative to index: Mycoplasma pneumoniae IgM Ab [Presence] in Serum by Immunoassay,704
3010702702,measurement during day -365 through 0 days relative to index: American house dust mite IgE Ab RAST class [Presence] in Serum,702
3010761702,measurement during day -365 through 0 days relative to index: Herpes simplex virus IgM Ab [Presence] in Serum,702
3010761704,measurement during day -30 through 0 days relative to index: Herpes simplex virus IgM Ab [Presence] in Serum,704
3010813702,measurement during day -365 through 0 days relative to index: Leukocytes [#/volume] in Blood,702
3010813704,measurement during day -30 through 0 days relative to index: Leukocytes [#/volume] in Blood,704
3010910702,measurement during day -365 through 0 days relative to index: Erythrocytes [#/volume] in Body fluid,702
3011066702,measurement during day -365 through 0 days relative to index: Myoglobin [Mass/volume] in Urine,702
3011066704,measurement during day -30 through 0 days relative to index: Myoglobin [Mass/volume] in Urine,704
3011177702,measurement during day -365 through 0 days relative to index: Bermuda grass IgE Ab RAST class [Presence] in Serum,702
3011325702,measurement during day -365 through 0 days relative to index: HIV 1+2 Ab [Presence] in Serum,702
3011325704,measurement during day -30 through 0 days relative to index: HIV 1+2 Ab [Presence] in Serum,704
3011337702,measurement during day -365 through 0 days relative to index: Aldosterone [Mass/volume] in Serum or Plasma,702
3011363702,measurement during day -365 through 0 days relative to index: Streptococcus pneumoniae Ag [Presence] in Urine,702
3011363704,measurement during day -30 through 0 days relative to index: Streptococcus pneumoniae Ag [Presence] in Urine,704
3011422702,measurement during day -365 through 0 days relative to index: Epithelial cells [Presence] in Urine sediment by Light microscopy,702
3011422704,measurement during day -30 through 0 days relative to index: Epithelial cells [Presence] in Urine sediment by Light microscopy,704
3011904702,measurement during day -365 through 0 days relative to index: Phosphate [Mass/volume] in Serum or Plasma,702
3011904704,measurement during day -30 through 0 days relative to index: Phosphate [Mass/volume] in Serum or Plasma,704
3011958702,measurement during day -365 through 0 days relative to index: Ammonia [Moles/volume] in Plasma,702
3011958704,measurement during day -30 through 0 days relative to index: Ammonia [Moles/volume] in Plasma,704
3011965702,measurement during day -365 through 0 days relative to index: Urea nitrogen [Mass/volume] in Urine,702
3011965704,measurement during day -30 through 0 days relative to index: Urea nitrogen [Mass/volume] in Urine,704
3012471702,measurement during day -365 through 0 days relative to index: Hemoglobin.gastrointestinal.lower [Presence] in Stool by Immunoassay,702
3012471704,measurement during day -30 through 0 days relative to index: Hemoglobin.gastrointestinal.lower [Presence] in Stool by Immunoassay,704
3012565702,measurement during day -365 through 0 days relative to index: Volume of 24 hour Urine,702
3012565704,measurement during day -30 through 0 days relative to index: Volume of 24 hour Urine,704
3012636702,measurement during day -365 through 0 days relative to index: Phosphate [Mass/time] in 24 hour Urine,702
3012636704,measurement during day -30 through 0 days relative to index: Phosphate [Mass/time] in 24 hour Urine,704
3012764702,measurement during day -365 through 0 days relative to index: Erythrocyte morphology finding [Identifier] in Blood,702
3012764704,measurement during day -30 through 0 days relative to index: Erythrocyte morphology finding [Identifier] in Blood,704
3012888702,measurement during day -365 through 0 days relative to index: Diastolic blood pressure,702
3012888704,measurement during day -30 through 0 days relative to index: Diastolic blood pressure,704
3013043702,measurement during day -365 through 0 days relative to index: Timothy IgE Ab RAST class [Presence] in Serum,702
3013115702,measurement during day -365 through 0 days relative to index: Eosinophils [#/volume] in Blood,702
3013199702,measurement during day -365 through 0 days relative to index: Leukocytes [#/volume] in Stool,702
3013199704,measurement during day -30 through 0 days relative to index: Leukocytes [#/volume] in Stool,704
3013273702,measurement during day -365 through 0 days relative to index: Insulin-like growth factor-I [Mass/volume] in Serum or Plasma,702
3013498702,measurement during day -365 through 0 days relative to index: Variant lymphocytes/100 leukocytes in Blood,702
3013498704,measurement during day -30 through 0 days relative to index: Variant lymphocytes/100 leukocytes in Blood,704
3013650702,measurement during day -365 through 0 days relative to index: Neutrophils [#/volume] in Blood by Automated count,702
3013650704,measurement during day -30 through 0 days relative to index: Neutrophils [#/volume] in Blood by Automated count,704
3013682702,measurement during day -365 through 0 days relative to index: Urea nitrogen [Mass/volume] in Serum or Plasma,702
3013682704,measurement during day -30 through 0 days relative to index: Urea nitrogen [Mass/volume] in Serum or Plasma,704
3013721702,measurement during day -365 through 0 days relative to index: Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,702
3013721704,measurement during day -30 through 0 days relative to index: Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,704
3013861702,measurement during day -365 through 0 days relative to index: Lipoprotein a [Mass/volume] in Serum or Plasma,702
3013861704,measurement during day -30 through 0 days relative to index: Lipoprotein a [Mass/volume] in Serum or Plasma,704
3014218702,measurement during day -365 through 0 days relative to index: Bicarbonate [Moles/volume] standard in Arterial blood,702
3014218704,measurement during day -30 through 0 days relative to index: Bicarbonate [Moles/volume] standard in Arterial blood,704
3014576702,measurement during day -365 through 0 days relative to index: Chloride [Moles/volume] in Serum or Plasma,702
3014576704,measurement during day -30 through 0 days relative to index: Chloride [Moles/volume] in Serum or Plasma,704
3014791702,measurement during day -365 through 0 days relative to index: Apolipoprotein B [Mass/volume] in Serum or Plasma,702
3014791704,measurement during day -30 through 0 days relative to index: Apolipoprotein B [Mass/volume] in Serum or Plasma,704
3014825702,measurement during day -365 through 0 days relative to index: Centromere Ab [Presence] in Serum,702
3014952702,measurement during day -365 through 0 days relative to index: Taenia solium larva IgG Ab [Presence] in Serum,702
3015056702,measurement during day -365 through 0 days relative to index: Horse epithelium IgE Ab RAST class [Presence] in Serum,702
3015183702,measurement during day -365 through 0 days relative to index: Erythrocyte sedimentation rate,702
3015183704,measurement during day -30 through 0 days relative to index: Erythrocyte sedimentation rate,704
3015242702,measurement during day -365 through 0 days relative to index: Ferritin [Mass/volume] in Serum or Plasma by Immunoassay,702
3015242704,measurement during day -30 through 0 days relative to index: Ferritin [Mass/volume] in Serum or Plasma by Immunoassay,704
3015579702,measurement during day -365 through 0 days relative to index: Color of Body fluid,702
3015632702,"measurement during day -365 through 0 days relative to index: Carbon dioxide, total [Moles/volume] in Serum or Plasma",702
3015632704,"measurement during day -30 through 0 days relative to index: Carbon dioxide, total [Moles/volume] in Serum or Plasma",704
3015704702,measurement during day -365 through 0 days relative to index: Mugwort IgE Ab RAST class [Presence] in Serum,702
3015942702,measurement during day -365 through 0 days relative to index: Alternaria alternata IgE Ab RAST class [Presence] in Serum,702
3016038702,measurement during day -365 through 0 days relative to index: Potassium [Moles/volume] in Urine,702
3016038704,measurement during day -30 through 0 days relative to index: Potassium [Moles/volume] in Urine,704
3016135702,measurement during day -365 through 0 days relative to index: IgD [Mass/volume] in Serum,702
3016135704,measurement during day -30 through 0 days relative to index: IgD [Mass/volume] in Serum,704
3016244702,measurement during day -365 through 0 days relative to index: Insulin [Units/volume] in Serum or Plasma,702
3016244704,measurement during day -30 through 0 days relative to index: Insulin [Units/volume] in Serum or Plasma,704
3016258702,measurement during day -365 through 0 days relative to index: Waist Circumference at umbilicus by Tape measure,702
3016258704,measurement during day -30 through 0 days relative to index: Waist Circumference at umbilicus by Tape measure,704
3016330702,measurement during day -365 through 0 days relative to index: Potassium [Moles/time] in 24 hour Urine,702
3016330704,measurement during day -30 through 0 days relative to index: Potassium [Moles/time] in 24 hour Urine,704
3016407702,measurement during day -365 through 0 days relative to index: Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,702
3016407704,measurement during day -30 through 0 days relative to index: Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,704
3016502702,measurement during day -365 through 0 days relative to index: Oxygen saturation in Arterial blood,702
3016502704,measurement during day -30 through 0 days relative to index: Oxygen saturation in Arterial blood,704
3016723702,measurement during day -365 through 0 days relative to index: Creatinine [Mass/volume] in Serum or Plasma,702
3016723704,measurement during day -30 through 0 days relative to index: Creatinine [Mass/volume] in Serum or Plasma,704
3016724702,measurement during day -365 through 0 days relative to index: Homocysteine [Moles/volume] in Serum or Plasma,702
3016724704,measurement during day -30 through 0 days relative to index: Homocysteine [Moles/volume] in Serum or Plasma,704
3016771702,measurement during day -365 through 0 days relative to index: Amylase [Enzymatic activity/volume] in Serum or Plasma,702
3016771704,measurement during day -30 through 0 days relative to index: Amylase [Enzymatic activity/volume] in Serum or Plasma,704
3016835702,measurement during day -365 through 0 days relative to index: Common Pigweed IgE Ab RAST class [Presence] in Serum,702
3016980702,measurement during day -365 through 0 days relative to index: House dust IgE Ab RAST class [Presence] in Serum,702
3017044702,measurement during day -365 through 0 days relative to index: Thyrotropin receptor Ab [Units/volume] in Serum,702
3017143702,measurement during day -365 through 0 days relative to index: Hepatitis C virus Ab [Presence] in Serum,702
3017143704,measurement during day -30 through 0 days relative to index: Hepatitis C virus Ab [Presence] in Serum,704
3017250702,measurement during day -365 through 0 days relative to index: Creatinine [Mass/volume] in Urine,702
3017250704,measurement during day -30 through 0 days relative to index: Creatinine [Mass/volume] in Urine,704
3017354702,measurement during day -365 through 0 days relative to index: Segmented neutrophils/100 leukocytes in Blood,702
3017354704,measurement during day -30 through 0 days relative to index: Segmented neutrophils/100 leukocytes in Blood,704
3017457702,measurement during day -365 through 0 days relative to index: Urea nitrogen [Mass/time] in 24 hour Urine,702
3017457704,measurement during day -30 through 0 days relative to index: Urea nitrogen [Mass/time] in 24 hour Urine,704
3017504702,measurement during day -365 through 0 days relative to index: Pine IgE Ab RAST class [Presence] in Serum,702
3017766702,measurement during day -365 through 0 days relative to index: Complement C4 [Mass/volume] in Serum or Plasma,702
3017766704,measurement during day -30 through 0 days relative to index: Complement C4 [Mass/volume] in Serum or Plasma,704
3017925702,measurement during day -365 through 0 days relative to index: Prealbumin [Mass/volume] in Serum or Plasma by Immunoassay,702
3017925704,measurement during day -30 through 0 days relative to index: Prealbumin [Mass/volume] in Serum or Plasma by Immunoassay,704
3018095702,measurement during day -365 through 0 days relative to index: Leukocytes [#/volume] in Urine,702
3018095704,measurement during day -30 through 0 days relative to index: Leukocytes [#/volume] in Urine,704
3018339702,measurement during day -365 through 0 days relative to index: Honey bee IgE Ab RAST class [Presence] in Serum,702
3018645702,measurement during day -365 through 0 days relative to index: Cladosporium herbarum IgE Ab RAST class [Presence] in Serum,702
3018672702,measurement during day -365 through 0 days relative to index: pH of Body fluid,702
3018677702,measurement during day -365 through 0 days relative to index: aPTT in Platelet poor plasma by Coagulation assay,702
3018677704,measurement during day -30 through 0 days relative to index: aPTT in Platelet poor plasma by Coagulation assay,704
3018737702,measurement during day -365 through 0 days relative to index: Fibrin D-dimer [Units/volume] in Platelet poor plasma by Immunoassay,702
3018737704,measurement during day -30 through 0 days relative to index: Fibrin D-dimer [Units/volume] in Platelet poor plasma by Immunoassay,704
3018760702,measurement during day -365 through 0 days relative to index: Blood smear finding [Identifier] in Blood by Light microscopy,702
3018760704,measurement during day -30 through 0 days relative to index: Blood smear finding [Identifier] in Blood by Light microscopy,704
3018910702,measurement during day -365 through 0 days relative to index: Alkaline phosphatase.bone [Mass/volume] in Serum or Plasma,702
3018910704,measurement during day -30 through 0 days relative to index: Alkaline phosphatase.bone [Mass/volume] in Serum or Plasma,704
3018970702,measurement during day -365 through 0 days relative to index: Chocolate IgE Ab RAST class [Presence] in Serum,702
3019069702,measurement during day -365 through 0 days relative to index: Monocytes/100 leukocytes in Blood,702
3019069704,measurement during day -30 through 0 days relative to index: Monocytes/100 leukocytes in Blood,704
3019284702,measurement during day -365 through 0 days relative to index: Hepatitis B virus surface Ag [Presence] in Serum,702
3019284704,measurement during day -30 through 0 days relative to index: Hepatitis B virus surface Ag [Presence] in Serum,704
3019428702,measurement during day -365 through 0 days relative to index: Reagin Ab [Presence] in Serum by VDRL,702
3019428704,measurement during day -30 through 0 days relative to index: Reagin Ab [Presence] in Serum by VDRL,704
3019550702,measurement during day -365 through 0 days relative to index: Sodium [Moles/volume] in Serum or Plasma,702
3019550704,measurement during day -30 through 0 days relative to index: Sodium [Moles/volume] in Serum or Plasma,704
3019633702,measurement during day -365 through 0 days relative to index: Sjogrens syndrome-A extractable nuclear Ab [Presence] in Serum by Immunoassay,702
3019889702,measurement during day -365 through 0 days relative to index: Broad casts [Presence] in Urine sediment by Light microscopy,702
3019889704,measurement during day -30 through 0 days relative to index: Broad casts [Presence] in Urine sediment by Light microscopy,704
3019897702,measurement during day -365 through 0 days relative to index: Erythrocyte distribution width [Ratio] by Automated count,702
3019942702,measurement during day -365 through 0 days relative to index: Ribonucleoprotein extractable nuclear Ab [Presence] in Serum by Immunoassay,702
3019977702,measurement during day -365 through 0 days relative to index: pH of Arterial blood,702
3019977704,measurement during day -30 through 0 days relative to index: pH of Arterial blood,704
3020134702,measurement during day -365 through 0 days relative to index: Herpes simplex virus IgG Ab [Presence] in Serum,702
3020134704,measurement during day -30 through 0 days relative to index: Herpes simplex virus IgG Ab [Presence] in Serum,704
3020184702,measurement during day -365 through 0 days relative to index: Dandelion IgE Ab RAST class [Presence] in Serum,702
3020389702,measurement during day -365 through 0 days relative to index: Ova and parasites identified in Stool by Concentration,702
3020389704,measurement during day -30 through 0 days relative to index: Ova and parasites identified in Stool by Concentration,704
3020460702,measurement during day -365 through 0 days relative to index: C reactive protein [Mass/volume] in Serum or Plasma,702
3020460704,measurement during day -30 through 0 days relative to index: C reactive protein [Mass/volume] in Serum or Plasma,704
3020467702,measurement during day -365 through 0 days relative to index: Red top grass IgE Ab RAST class [Presence] in Serum,702
3020515702,measurement during day -365 through 0 days relative to index: Wattle IgE Ab RAST class [Presence] in Serum,702
3020630702,measurement during day -365 through 0 days relative to index: Protein [Mass/volume] in Serum or Plasma,702
3020630704,measurement during day -30 through 0 days relative to index: Protein [Mass/volume] in Serum or Plasma,704
3020695702,measurement during day -365 through 0 days relative to index: Perennial rye grass IgE Ab RAST class [Presence] in Serum,702
3020825702,measurement during day -365 through 0 days relative to index: European house dust mite IgE Ab RAST class [Presence] in Serum,702
3020891702,measurement during day -365 through 0 days relative to index: Body temperature,702
3020891704,measurement during day -30 through 0 days relative to index: Body temperature,704
3021044702,measurement during day -365 through 0 days relative to index: Iron binding capacity [Mass/volume] in Serum or Plasma,702
3021044704,measurement during day -30 through 0 days relative to index: Iron binding capacity [Mass/volume] in Serum or Plasma,704
3021236702,measurement during day -365 through 0 days relative to index: Streptolysin O Ab [Units/volume] in Serum or Plasma,702
3021322702,measurement during day -365 through 0 days relative to index: Cryoglobulin [Presence] in Serum,702
3021347702,measurement during day -365 through 0 days relative to index: Calcium.ionized [Moles/volume] in Serum or Plasma,702
3021347704,measurement during day -30 through 0 days relative to index: Calcium.ionized [Moles/volume] in Serum or Plasma,704
3021354702,measurement during day -365 through 0 days relative to index: Sweet Vernal grass IgE Ab RAST class [Presence] in Serum,702
3021601702,measurement during day -365 through 0 days relative to index: Nitrite [Presence] in Urine by Test strip,702
3021601704,measurement during day -30 through 0 days relative to index: Nitrite [Presence] in Urine by Test strip,704
3021614702,measurement during day -365 through 0 days relative to index: Rheumatoid factor [Units/volume] in Serum or Plasma,702
3021614704,measurement during day -30 through 0 days relative to index: Rheumatoid factor [Units/volume] in Serum or Plasma,704
3021644702,measurement during day -365 through 0 days relative to index: Mackerel IgE Ab RAST class [Presence] in Serum,702
3021660702,measurement during day -365 through 0 days relative to index: Color of Peritoneal fluid,702
3021737702,measurement during day -365 through 0 days relative to index: Glucose [Mass/volume] in Serum or Plasma --2 hours post meal,702
3021835702,measurement during day -365 through 0 days relative to index: Urate [Mass/time] in 24 hour Urine,702
3021835704,measurement during day -30 through 0 days relative to index: Urate [Mass/time] in 24 hour Urine,704
3022096702,measurement during day -365 through 0 days relative to index: Basophils/100 leukocytes in Blood,702
3022096704,measurement during day -30 through 0 days relative to index: Basophils/100 leukocytes in Blood,704
3022174702,measurement during day -365 through 0 days relative to index: Leukocytes [#/volume] in Body fluid,702
3022192702,measurement during day -365 through 0 days relative to index: Triglyceride [Mass/volume] in Serum or Plasma,702
3022192704,measurement during day -30 through 0 days relative to index: Triglyceride [Mass/volume] in Serum or Plasma,704
3022217702,measurement during day -365 through 0 days relative to index: INR in Platelet poor plasma by Coagulation assay,702
3022217704,measurement during day -30 through 0 days relative to index: INR in Platelet poor plasma by Coagulation assay,704
3022250702,measurement during day -365 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,702
3022250704,measurement during day -30 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,704
3022379702,measurement during day -365 through 0 days relative to index: Silver Birch IgG Ab RAST class [Presence] in Serum,702
3023037702,measurement during day -365 through 0 days relative to index: pH of Peritoneal fluid,702
3023103702,measurement during day -365 through 0 days relative to index: Potassium [Moles/volume] in Serum or Plasma,702
3023103704,measurement during day -30 through 0 days relative to index: Potassium [Moles/volume] in Serum or Plasma,704
3023174702,measurement during day -365 through 0 days relative to index: Cryptococcus sp Ag [Presence] in Serum,702
3023174704,measurement during day -30 through 0 days relative to index: Cryptococcus sp Ag [Presence] in Serum,704
3023199702,measurement during day -365 through 0 days relative to index: Leukocytes [#/volume] in Pleural fluid,702
3023230702,measurement during day -365 through 0 days relative to index: Hematocrit [Volume Fraction] of Arterial blood,702
3023314702,measurement during day -365 through 0 days relative to index: Hematocrit [Volume Fraction] of Blood by Automated count,702
3023314704,measurement during day -30 through 0 days relative to index: Hematocrit [Volume Fraction] of Blood by Automated count,704
3023386702,measurement during day -365 through 0 days relative to index: Triglyceride [Mass/volume] in Peritoneal fluid,702
3023421702,measurement during day -365 through 0 days relative to index: Hepatitis B virus surface Ab [Units/volume] in Serum,702
3023421704,measurement during day -30 through 0 days relative to index: Hepatitis B virus surface Ab [Units/volume] in Serum,704
3023487702,measurement during day -365 through 0 days relative to index: Leukocytes [#/volume] in Peritoneal fluid,702
3023646702,measurement during day -365 through 0 days relative to index: Shrimp IgE Ab RAST class [Presence] in Serum,702
3023671702,measurement during day -365 through 0 days relative to index: Herpes simplex virus 1 DNA [Presence] in Cerebral spinal fluid by NAA with probe detection,702
3023671704,measurement during day -30 through 0 days relative to index: Herpes simplex virus 1 DNA [Presence] in Cerebral spinal fluid by NAA with probe detection,704
3023709702,measurement during day -365 through 0 days relative to index: Somatotropin [Mass/volume] in Serum or Plasma,702
3023830702,measurement during day -365 through 0 days relative to index: Crab IgE Ab RAST class [Presence] in Serum,702
3023914702,measurement during day -365 through 0 days relative to index: Latex IgE Ab RAST class [Presence] in Serum,702
3024128702,measurement during day -365 through 0 days relative to index: Bilirubin.total [Mass/volume] in Serum or Plasma,702
3024128704,measurement during day -30 through 0 days relative to index: Bilirubin.total [Mass/volume] in Serum or Plasma,704
3024171702,measurement during day -365 through 0 days relative to index: Respiratory rate,702
3024171704,measurement during day -30 through 0 days relative to index: Respiratory rate,704
3024172702,measurement during day -365 through 0 days relative to index: Erythropoietin (EPO) [Units/volume] in Serum or Plasma,702
3024172704,measurement during day -30 through 0 days relative to index: Erythropoietin (EPO) [Units/volume] in Serum or Plasma,704
3024311702,measurement during day -365 through 0 days relative to index: White Poplar IgE Ab RAST class [Presence] in Serum,702
3024561702,measurement during day -365 through 0 days relative to index: Albumin [Mass/volume] in Serum or Plasma,702
3024561704,measurement during day -30 through 0 days relative to index: Albumin [Mass/volume] in Serum or Plasma,704
3024731702,measurement during day -365 through 0 days relative to index: MCV [Entitic volume],702
3024731704,measurement during day -30 through 0 days relative to index: MCV [Entitic volume],704
3024980702,measurement during day -365 through 0 days relative to index: IgG subclass 4 [Mass/volume] in Serum,702
3025005702,measurement during day -365 through 0 days relative to index: Willow IgE Ab RAST class [Presence] in Serum,702
3025287702,measurement during day -365 through 0 days relative to index: Rabbit epithelium IgE Ab RAST class [Presence] in Serum,702
3025313702,measurement during day -365 through 0 days relative to index: Albumin [Mass/volume] in Body fluid,702
3025315702,measurement during day -365 through 0 days relative to index: Body weight,702
3025315704,measurement during day -30 through 0 days relative to index: Body weight,704
3025987702,measurement during day -365 through 0 days relative to index: Albumin [Presence] in Urine,702
3025987704,measurement during day -30 through 0 days relative to index: Albumin [Presence] in Urine,704
3026361702,measurement during day -365 through 0 days relative to index: Erythrocytes [#/volume] in Blood,702
3026361704,measurement during day -30 through 0 days relative to index: Erythrocytes [#/volume] in Blood,704
3026692702,measurement during day -365 through 0 days relative to index: Albumin [Mass/volume] in Peritoneal fluid,702
3026729702,measurement during day -365 through 0 days relative to index: Phosphate [Mass/volume] in Urine,702
3026729704,measurement during day -30 through 0 days relative to index: Phosphate [Mass/volume] in Urine,704
3026780702,measurement during day -365 through 0 days relative to index: Yellow Jacket IgE Ab RAST class [Presence] in Serum,702
3026782702,measurement during day -365 through 0 days relative to index: Osmolality of Urine,702
3026782704,measurement during day -30 through 0 days relative to index: Osmolality of Urine,704
3026910702,measurement during day -365 through 0 days relative to index: Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma,702
3026910704,measurement during day -30 through 0 days relative to index: Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma,704
3026925702,measurement during day -365 through 0 days relative to index: Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma,702
3026925704,measurement during day -30 through 0 days relative to index: Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma,704
3027018702,measurement during day -365 through 0 days relative to index: Heart rate,702
3027018704,measurement during day -30 through 0 days relative to index: Heart rate,704
3027114702,measurement during day -365 through 0 days relative to index: Cholesterol [Mass/volume] in Serum or Plasma,702
3027114704,measurement during day -30 through 0 days relative to index: Cholesterol [Mass/volume] in Serum or Plasma,704
3027117702,measurement during day -365 through 0 days relative to index: Goldenrod IgE Ab RAST class [Presence] in Serum,702
3027271702,measurement during day -365 through 0 days relative to index: Potato IgE Ab RAST class [Presence] in Serum,702
3027484702,measurement during day -365 through 0 days relative to index: Hemoglobin [Mass/volume] in Blood by calculation,702
3027484704,measurement during day -30 through 0 days relative to index: Hemoglobin [Mass/volume] in Blood by calculation,704
3027597702,measurement during day -365 through 0 days relative to index: Bilirubin.direct [Mass/volume] in Serum or Plasma,702
3027597704,measurement during day -30 through 0 days relative to index: Bilirubin.direct [Mass/volume] in Serum or Plasma,704
